sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Total,From 45 to 64 years,COVID-19,All deaths reported in the country,Slovenia,0.0,0.0,0.0,0.0,147.0,290.0,248.0,0.0
Total,From 45 to 64 years,COVID-19,All deaths reported in the country,Spain,0.0,0.0,0.0,0.0,4819.0,3941.0,2031.0,369.0
Total,From 45 to 64 years,COVID-19,All deaths reported in the country,Sweden,0.0,0.0,0.0,0.0,459.0,487.0,167.0,0.0
Total,From 45 to 64 years,COVID-19,All deaths reported in the country,Switzerland,0.0,0.0,0.0,0.0,302.0,438.0,230.0,0.0
Total,From 45 to 64 years,COVID-19,All deaths reported in the country,Türkiye,0.0,0.0,0.0,0.0,5869.0,16825.0,2864.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Austria,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Belgium,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Bulgaria,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Croatia,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Czechia,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Denmark,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Estonia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),0.0,0.0,0.0,0.0,56.0,173.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,France,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Germany,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Greece,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Hungary,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Ireland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Italy,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Lithuania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Netherlands,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Norway,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Poland,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Portugal,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Romania,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Serbia,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Slovakia,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Spain,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Sweden,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Switzerland,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths of residents in or outside their home country,Türkiye,0.0,0.0,0.0,0.0,19.0,108.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Austria,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Belgium,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Bulgaria,0.0,0.0,0.0,0.0,4.0,11.0,11.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Croatia,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Czechia,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Denmark,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Estonia,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,European Union - 27 countries (from 2020),0.0,0.0,0.0,0.0,56.0,176.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Finland,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,France,0.0,0.0,0.0,0.0,7.0,15.0,22.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Germany,0.0,0.0,0.0,0.0,3.0,18.0,41.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Greece,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Hungary,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Ireland,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Italy,0.0,0.0,0.0,0.0,3.0,10.0,28.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Lithuania,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Metropolitan France,0.0,0.0,0.0,0.0,6.0,11.0,19.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Netherlands,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Norway,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Poland,0.0,0.0,0.0,0.0,7.0,32.0,26.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Portugal,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Romania,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Serbia,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Slovakia,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Spain,0.0,0.0,0.0,0.0,10.0,7.0,17.0,1.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Sweden,0.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Switzerland,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
Total,Less than 15 years,COVID-19,All deaths reported in the country,Türkiye,0.0,0.0,0.0,0.0,19.0,107.0,41.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Austria,0.0,0.0,0.0,0.0,6503.0,7885.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Belgium,0.0,0.0,0.0,0.0,22053.0,10136.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Bulgaria,0.0,0.0,0.0,0.0,8565.0,27626.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Croatia,0.0,0.0,0.0,0.0,4481.0,8536.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Cyprus,0.0,0.0,0.0,0.0,133.0,615.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Czechia,0.0,0.0,0.0,0.0,10545.0,25467.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Denmark,0.0,0.0,0.0,0.0,1075.0,1482.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Estonia,0.0,0.0,0.0,0.0,203.0,1771.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),0.0,0.0,0.0,0.0,438734.0,567417.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Finland,0.0,0.0,0.0,0.0,553.0,955.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,France,0.0,0.0,0.0,0.0,69328.0,60972.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Germany,0.0,0.0,0.0,0.0,39837.0,72560.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Greece,0.0,0.0,0.0,0.0,5023.0,16294.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Hungary,0.0,0.0,0.0,0.0,8970.0,24773.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Iceland,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Ireland,0.0,0.0,0.0,0.0,1929.0,3172.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Italy,0.0,0.0,0.0,0.0,78478.0,63719.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Latvia,0.0,0.0,0.0,0.0,700.0,4363.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Liechtenstein,0.0,0.0,0.0,0.0,40.0,19.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Lithuania,0.0,0.0,0.0,0.0,2257.0,6984.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Luxembourg,0.0,0.0,0.0,0.0,477.0,428.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Malta,0.0,0.0,0.0,0.0,191.0,208.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Netherlands,0.0,0.0,0.0,0.0,20206.0,19672.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Norway,0.0,0.0,0.0,0.0,415.0,866.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Poland,0.0,0.0,0.0,0.0,41469.0,92833.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Portugal,0.0,0.0,0.0,0.0,7121.0,12973.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Romania,0.0,0.0,0.0,0.0,17199.0,41226.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Serbia,0.0,0.0,0.0,0.0,10359.0,27761.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Slovakia,0.0,0.0,0.0,0.0,3733.0,14370.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Slovenia,0.0,0.0,0.0,0.0,3399.0,3084.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Spain,0.0,0.0,0.0,0.0,74757.0,39976.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Sweden,0.0,0.0,0.0,0.0,9549.0,5337.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Switzerland,0.0,0.0,0.0,0.0,9307.0,5990.0,0.0,0.0
Total,Total,COVID-19,All deaths of residents in or outside their home country,Türkiye,0.0,0.0,0.0,0.0,22279.0,65386.0,0.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Austria,0.0,0.0,0.0,0.0,6523.0,7953.0,6361.0,2737.0
Total,Total,COVID-19,All deaths reported in the country,Belgium,0.0,0.0,0.0,0.0,22199.0,10194.0,6609.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Bulgaria,0.0,0.0,0.0,0.0,8568.0,27612.0,9005.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Croatia,0.0,0.0,0.0,0.0,4506.0,8580.0,3864.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Cyprus,0.0,0.0,0.0,0.0,132.0,617.0,687.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Czechia,0.0,0.0,0.0,0.0,10570.0,25569.0,6071.0,1706.0
Total,Total,COVID-19,All deaths reported in the country,Denmark,0.0,0.0,0.0,0.0,1073.0,1488.0,1592.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Estonia,0.0,0.0,0.0,0.0,203.0,1774.0,913.0,0.0
Total,Total,COVID-19,All deaths reported in the country,European Union - 27 countries (from 2020),0.0,0.0,0.0,0.0,439313.0,568236.0,0.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Finland,0.0,0.0,0.0,0.0,552.0,952.0,4349.0,0.0
Total,Total,COVID-19,All deaths reported in the country,France,0.0,0.0,0.0,0.0,69347.0,61043.0,41379.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Germany,0.0,0.0,0.0,0.0,39886.0,72631.0,53097.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Greece,0.0,0.0,0.0,0.0,5028.0,16343.0,16173.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Hungary,0.0,0.0,0.0,0.0,8981.0,24841.0,7685.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Iceland,0.0,0.0,0.0,0.0,30.0,5.0,213.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Ireland,0.0,0.0,0.0,0.0,1928.0,3180.0,1633.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Italy,0.0,0.0,0.0,0.0,78673.0,63927.0,51631.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Latvia,0.0,0.0,0.0,0.0,701.0,4359.0,0.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Liechtenstein,0.0,0.0,0.0,0.0,29.0,8.0,9.0,4.0
Total,Total,COVID-19,All deaths reported in the country,Lithuania,0.0,0.0,0.0,0.0,2256.0,6998.0,2598.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Luxembourg,0.0,0.0,0.0,0.0,474.0,438.0,227.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,191.0,208.0,203.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Metropolitan France,0.0,0.0,0.0,0.0,68941.0,58410.0,39892.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Netherlands,0.0,0.0,0.0,0.0,20212.0,19691.0,8301.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Norway,0.0,0.0,0.0,0.0,417.0,868.0,0.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Poland,0.0,0.0,0.0,0.0,41486.0,92888.0,30253.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Portugal,0.0,0.0,0.0,0.0,7125.0,12987.0,0.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Romania,0.0,0.0,0.0,0.0,17188.0,41102.0,0.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Serbia,0.0,0.0,0.0,0.0,10356.0,27742.0,8279.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Slovakia,0.0,0.0,0.0,0.0,3726.0,14324.0,2803.0,526.0
Total,Total,COVID-19,All deaths reported in the country,Slovenia,0.0,0.0,0.0,0.0,3399.0,3074.0,2548.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Spain,0.0,0.0,0.0,0.0,74839.0,40101.0,31698.0,7946.0
Total,Total,COVID-19,All deaths reported in the country,Sweden,0.0,0.0,0.0,0.0,9547.0,5362.0,3555.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Switzerland,0.0,0.0,0.0,0.0,9347.0,6034.0,4168.0,0.0
Total,Total,COVID-19,All deaths reported in the country,Türkiye,0.0,0.0,0.0,0.0,22272.0,65366.0,22096.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Austria,1094.0,1749.0,1924.0,1924.0,1783.0,1952.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Belgium,3358.0,3589.0,3554.0,3720.0,3600.0,3019.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Bulgaria,33.0,31.0,35.0,42.0,48.0,49.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Croatia,873.0,915.0,921.0,939.0,860.0,1176.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Cyprus,108.0,117.0,163.0,183.0,161.0,201.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Czechia,807.0,1039.0,976.0,1063.0,1196.0,1211.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Denmark,1984.0,2183.0,2302.0,2144.0,2080.0,2220.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Estonia,40.0,66.0,65.0,103.0,94.0,109.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),103104.0,113511.0,120181.0,121972.0,122121.0,119439.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),138353.0,149980.0,156298.0,0.0,0.0,0.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Finland,1518.0,1471.0,1644.0,1546.0,1715.0,1831.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,France,16635.0,16732.0,17982.0,18005.0,16834.0,15659.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Germany,27902.0,32776.0,36288.0,36064.0,37020.0,37302.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Greece,903.0,1175.0,1164.0,1470.0,1720.0,2015.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Hungary,2000.0,2351.0,2428.0,2811.0,2777.0,2534.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Iceland,35.0,51.0,54.0,54.0,61.0,65.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Ireland,1081.0,1166.0,1204.0,1228.0,1083.0,1209.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Italy,14759.0,16797.0,16891.0,17804.0,18637.0,17471.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Latvia,245.0,297.0,344.0,340.0,395.0,418.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Liechtenstein,1.0,2.0,3.0,1.0,13.0,13.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Lithuania,100.0,189.0,189.0,201.0,250.0,300.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Luxembourg,136.0,144.0,165.0,172.0,184.0,184.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Malta,100.0,125.0,163.0,156.0,214.0,227.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Netherlands,7853.0,8257.0,8368.0,8098.0,7347.0,7526.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Norway,1878.0,2077.0,2127.0,2084.0,2070.0,2118.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Poland,417.0,536.0,505.0,423.0,477.0,1376.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Portugal,2288.0,2525.0,3094.0,3625.0,4128.0,3882.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Romania,111.0,103.0,127.0,120.0,169.0,154.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Serbia,900.0,962.0,967.0,972.0,1041.0,1148.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Slovakia,498.0,378.0,400.0,383.0,389.0,213.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Slovenia,31.0,44.0,50.0,62.0,72.0,59.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Spain,13979.0,14429.0,14855.0,15174.0,14678.0,13480.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Sweden,4251.0,4327.0,4380.0,4172.0,4210.0,3662.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Switzerland,3507.0,3954.0,4001.0,4037.0,3934.0,3598.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,Türkiye,359.0,334.0,333.0,231.0,210.0,318.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths of residents in or outside their home country,United Kingdom,35249.0,36469.0,36117.0,0.0,0.0,0.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Austria,1095.0,1752.0,1928.0,1929.0,1788.0,1955.0,2165.0,2381.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Belgium,3368.0,3585.0,3562.0,3730.0,3606.0,3030.0,3531.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Bulgaria,33.0,30.0,35.0,42.0,48.0,49.0,42.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Croatia,880.0,919.0,926.0,948.0,878.0,1189.0,1342.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Cyprus,110.0,117.0,162.0,183.0,161.0,201.0,230.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Czechia,810.0,1039.0,982.0,1065.0,1197.0,1215.0,1110.0,1087.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Denmark,1984.0,2183.0,2302.0,2143.0,2080.0,2220.0,2418.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Estonia,40.0,66.0,65.0,103.0,94.0,109.0,122.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,European Union - 27 countries (from 2020),103141.0,113550.0,120213.0,122028.0,122178.0,119468.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,European Union - 28 countries (2013-2020),138387.0,150009.0,156330.0,0.0,0.0,0.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Finland,1518.0,1470.0,1644.0,1546.0,1716.0,1833.0,2093.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,France,16632.0,16738.0,17986.0,18004.0,16831.0,15657.0,16693.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Germany,27905.0,32778.0,36281.0,36063.0,37015.0,37291.0,43107.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Greece,903.0,1177.0,1164.0,1471.0,1720.0,2014.0,2289.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Hungary,2002.0,2352.0,2430.0,2813.0,2780.0,2542.0,2605.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Iceland,35.0,51.0,54.0,54.0,61.0,65.0,73.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Ireland,1081.0,1171.0,1205.0,1229.0,1083.0,1209.0,1282.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Italy,14778.0,16823.0,16905.0,17834.0,18684.0,17481.0,19496.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Latvia,245.0,297.0,344.0,340.0,395.0,418.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Liechtenstein,1.0,1.0,3.0,1.0,11.0,12.0,10.0,13.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Lithuania,100.0,187.0,189.0,202.0,250.0,300.0,323.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Luxembourg,136.0,143.0,167.0,173.0,182.0,183.0,185.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Malta,100.0,125.0,163.0,156.0,214.0,227.0,211.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Metropolitan France,16448.0,16547.0,17818.0,17768.0,16623.0,15454.0,16488.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Netherlands,7858.0,8256.0,8369.0,8100.0,7350.0,7529.0,8338.0,0.0
