ISO2,country,cause,age,sex,year,deaths,percentage
CH,Switzerland,Intentional self-harm,30-44,Females,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,30-44,Males,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,30-44,Total,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,45-64,Females,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,45-64,Males,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,45-64,Total,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,15,Females,2018,0.0,0.0
CH,Switzerland,Intentional self-harm,15,Males,2018,2.0,0.0029576610816166
CH,Switzerland,Intentional self-harm,15,Total,2018,2.0,0.0029576610816166
CH,Switzerland,Intentional self-harm,Total,Females,2018,301.0,0.4451279927833069
CH,Switzerland,Intentional self-harm,Total,Males,2018,746.0,1.1032075834430133
CH,Switzerland,Intentional self-harm,Total,Total,2018,1047.0,1.5483355762263202
CH,Switzerland,Mental and behavioural disorders,65,Females,2018,4009.0,5.92863163810059
CH,Switzerland,Mental and behavioural disorders,65,Males,2018,1873.0,2.769849602934
CH,Switzerland,Mental and behavioural disorders,65,Total,2018,5882.0,8.69848124103459
CH,Switzerland,Mental and behavioural disorders,15-29,Females,2018,12.0,0.0177459664896999
CH,Switzerland,Mental and behavioural disorders,15-29,Males,2018,12.0,0.0177459664896999
CH,Switzerland,Mental and behavioural disorders,15-29,Total,2018,24.0,0.0354919329793998
CH,Switzerland,Mental and behavioural disorders,30-44,Females,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,30-44,Males,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,30-44,Total,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,45-64,Females,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,45-64,Males,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,45-64,Total,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Females,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Males,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Total,2018,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,Total,Females,2018,4128.0,6.104612472456781
CH,Switzerland,Mental and behavioural disorders,Total,Males,2018,2114.0,3.126247763268807
CH,Switzerland,Mental and behavioural disorders,Total,Total,2018,6242.0,9.230860235725588
CH,Switzerland,Total,65,Females,2018,31458.0,46.521051152748406
CH,Switzerland,Total,65,Males,2018,26844.0,39.69772703745878
CH,Switzerland,Total,65,Total,2018,58302.0,86.21877819020717
CH,Switzerland,Total,15-29,Females,2018,139.0,0.2055574451723577
CH,Switzerland,Total,15-29,Males,2018,327.0,0.4835775868443235
CH,Switzerland,Total,15-29,Total,2018,466.0,0.6891350320166812
CH,Switzerland,Total,30-44,Females,2018,0.0,0.0
CH,Switzerland,Total,30-44,Males,2018,0.0,0.0
CH,Switzerland,Total,30-44,Total,2018,0.0,0.0
CH,Switzerland,Total,45-64,Females,2018,0.0,0.0
CH,Switzerland,Total,45-64,Males,2018,0.0,0.0
CH,Switzerland,Total,45-64,Total,2018,0.0,0.0
CH,Switzerland,Total,15,Females,2018,198.0,0.2928084470800491
CH,Switzerland,Total,15,Males,2018,225.0,0.3327368716818739
CH,Switzerland,Total,15,Total,2018,423.0,0.6255453187619231
CH,Switzerland,Total,Total,Females,2018,34994.0,51.75019594504666
CH,Switzerland,Total,Total,Males,2018,32627.0,48.249804054953344
CH,Switzerland,Total,Total,Total,2018,67621.0,100.0
CH,Switzerland,Use of alcohol,65,Females,2018,39.0,0.0576743910915248
CH,Switzerland,Use of alcohol,65,Males,2018,70.0,0.103518137856583
CH,Switzerland,Use of alcohol,65,Total,2018,109.0,0.1611925289481078
CH,Switzerland,Use of alcohol,15-29,Females,2018,0.0,0.0
CH,Switzerland,Use of alcohol,15-29,Males,2018,0.0,0.0
CH,Switzerland,Use of alcohol,15-29,Total,2018,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Females,2018,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Males,2018,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Total,2018,0.0,0.0
CH,Switzerland,Use of alcohol,45-64,Females,2018,0.0,0.0
CH,Switzerland,Use of alcohol,45-64,Males,2018,0.0,0.0
CH,Switzerland,Use of alcohol,45-64,Total,2018,0.0,0.0
CH,Switzerland,Use of alcohol,15,Females,2018,0.0,0.0
CH,Switzerland,Use of alcohol,15,Males,2018,0.0,0.0
CH,Switzerland,Use of alcohol,15,Total,2018,0.0,0.0
CH,Switzerland,Use of alcohol,Total,Females,2018,63.0,0.0931663240709247
CH,Switzerland,Use of alcohol,Total,Males,2018,118.0,0.1745020038153827
CH,Switzerland,Use of alcohol,Total,Total,2018,181.0,0.2676683278863075
CH,Switzerland,COVID-19,65,Females,2019,0.0,0.0
CH,Switzerland,COVID-19,65,Males,2019,0.0,0.0
CH,Switzerland,COVID-19,65,Total,2019,0.0,0.0
CH,Switzerland,COVID-19,15-29,Females,2019,0.0,0.0
CH,Switzerland,COVID-19,15-29,Males,2019,0.0,0.0
CH,Switzerland,COVID-19,15-29,Total,2019,0.0,0.0
CH,Switzerland,COVID-19,30-44,Females,2019,0.0,0.0
CH,Switzerland,COVID-19,30-44,Males,2019,0.0,0.0
CH,Switzerland,COVID-19,30-44,Total,2019,0.0,0.0
CH,Switzerland,COVID-19,45-64,Females,2019,0.0,0.0
CH,Switzerland,COVID-19,45-64,Males,2019,0.0,0.0
CH,Switzerland,COVID-19,45-64,Total,2019,0.0,0.0
CH,Switzerland,COVID-19,15,Females,2019,0.0,0.0
CH,Switzerland,COVID-19,15,Males,2019,0.0,0.0
CH,Switzerland,COVID-19,15,Total,2019,0.0,0.0
CH,Switzerland,COVID-19,Total,Females,2019,0.0,0.0
CH,Switzerland,COVID-19,Total,Males,2019,0.0,0.0
CH,Switzerland,COVID-19,Total,Total,2019,0.0,0.0
CH,Switzerland,Drug dependence,65,Females,2019,6.0,0.0087688530340231
CH,Switzerland,Drug dependence,65,Males,2019,4.0,0.005845902022682
CH,Switzerland,Drug dependence,65,Total,2019,10.0,0.0146147550567052
CH,Switzerland,Drug dependence,15-29,Females,2019,2.0,0.002922951011341
CH,Switzerland,Drug dependence,15-29,Males,2019,3.0,0.0043844265170115
CH,Switzerland,Drug dependence,15-29,Total,2019,5.0,0.0073073775283526
CH,Switzerland,Drug dependence,30-44,Females,2019,0.0,0.0
CH,Switzerland,Drug dependence,30-44,Males,2019,0.0,0.0
CH,Switzerland,Drug dependence,30-44,Total,2019,0.0,0.0
CH,Switzerland,Drug dependence,45-64,Females,2019,0.0,0.0
CH,Switzerland,Drug dependence,45-64,Males,2019,0.0,0.0
CH,Switzerland,Drug dependence,45-64,Total,2019,0.0,0.0
CH,Switzerland,Drug dependence,15,Females,2019,0.0,0.0
CH,Switzerland,Drug dependence,15,Males,2019,0.0,0.0
CH,Switzerland,Drug dependence,15,Total,2019,0.0,0.0
CH,Switzerland,Drug dependence,Total,Females,2019,21.0,0.030690985619081
CH,Switzerland,Drug dependence,Total,Males,2019,67.0,0.0979188588799251
CH,Switzerland,Drug dependence,Total,Total,2019,88.0,0.1286098444990062
CH,Switzerland,Intentional self-harm,65,Females,2019,102.0,0.1490705015783935
CH,Switzerland,Intentional self-harm,65,Males,2019,255.0,0.3726762539459838
CH,Switzerland,Intentional self-harm,65,Total,2019,357.0,0.5217467555243774
CH,Switzerland,Intentional self-harm,15-29,Females,2019,35.0,0.0511516426984683
CH,Switzerland,Intentional self-harm,15-29,Males,2019,96.0,0.1403016485443703
CH,Switzerland,Intentional self-harm,15-29,Total,2019,131.0,0.1914532912428387
CH,Switzerland,Intentional self-harm,30-44,Females,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,30-44,Males,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,30-44,Total,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,45-64,Females,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,45-64,Males,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,45-64,Total,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,15,Females,2019,2.0,0.002922951011341
CH,Switzerland,Intentional self-harm,15,Males,2019,0.0,0.0
CH,Switzerland,Intentional self-harm,15,Total,2019,2.0,0.002922951011341
CH,Switzerland,Intentional self-harm,Total,Females,2019,285.0,0.4165205191160996
CH,Switzerland,Intentional self-harm,Total,Males,2019,771.0,1.1267976148719747
CH,Switzerland,Intentional self-harm,Total,Total,2019,1056.0,1.5433181339880744
CH,Switzerland,Mental and behavioural disorders,65,Females,2019,4046.0,5.9131298959429435
CH,Switzerland,Mental and behavioural disorders,65,Males,2019,1914.0,2.7972641178533846
CH,Switzerland,Mental and behavioural disorders,65,Total,2019,5960.0,8.710394013796328
CH,Switzerland,Mental and behavioural disorders,15-29,Females,2019,6.0,0.0087688530340231
CH,Switzerland,Mental and behavioural disorders,15-29,Males,2019,9.0,0.0131532795510347
CH,Switzerland,Mental and behavioural disorders,15-29,Total,2019,15.0,0.0219221325850578
CH,Switzerland,Mental and behavioural disorders,30-44,Females,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,30-44,Males,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,30-44,Total,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,45-64,Females,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,45-64,Males,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,45-64,Total,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Females,2019,2.0,0.002922951011341
CH,Switzerland,Mental and behavioural disorders,15,Males,2019,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Total,2019,2.0,0.002922951011341
CH,Switzerland,Mental and behavioural disorders,Total,Females,2019,4169.0,6.092891383140418
CH,Switzerland,Mental and behavioural disorders,Total,Males,2019,2152.0,3.1450952882029695
CH,Switzerland,Mental and behavioural disorders,Total,Total,2019,6321.0,9.23798667134339
CH,Switzerland,Total,65,Females,2019,32015.0,46.78913831404186
CH,Switzerland,Total,65,Males,2019,27424.0,40.07950426750848
CH,Switzerland,Total,65,Total,2019,59439.0,86.86864258155033
CH,Switzerland,Total,15-29,Females,2019,116.0,0.1695311586577809
CH,Switzerland,Total,15-29,Males,2019,299.0,0.4369811761954869
CH,Switzerland,Total,15-29,Total,2019,415.0,0.6065123348532678
CH,Switzerland,Total,30-44,Females,2019,0.0,0.0
CH,Switzerland,Total,30-44,Males,2019,0.0,0.0
CH,Switzerland,Total,30-44,Total,2019,0.0,0.0
CH,Switzerland,Total,45-64,Females,2019,0.0,0.0
CH,Switzerland,Total,45-64,Males,2019,0.0,0.0
CH,Switzerland,Total,45-64,Total,2019,0.0,0.0
CH,Switzerland,Total,15,Females,2019,187.0,0.2732959195603882
CH,Switzerland,Total,15,Males,2019,218.0,0.3186016602361745
CH,Switzerland,Total,15,Total,2019,405.0,0.5918975797965625
CH,Switzerland,Total,Total,Females,2019,35381.0,51.70846486612884
CH,Switzerland,Total,Total,Males,2019,33043.0,48.29153513387116
CH,Switzerland,Total,Total,Total,2019,68424.0,100.0
CH,Switzerland,Use of alcohol,65,Females,2019,28.0,0.0409213141587746
CH,Switzerland,Use of alcohol,65,Males,2019,78.0,0.1139950894423009
CH,Switzerland,Use of alcohol,65,Total,2019,106.0,0.1549164036010756
CH,Switzerland,Use of alcohol,15-29,Females,2019,0.0,0.0
CH,Switzerland,Use of alcohol,15-29,Males,2019,0.0,0.0
CH,Switzerland,Use of alcohol,15-29,Total,2019,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Females,2019,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Males,2019,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Total,2019,0.0,0.0
CH,Switzerland,Use of alcohol,45-64,Females,2019,0.0,0.0
CH,Switzerland,Use of alcohol,45-64,Males,2019,0.0,0.0
CH,Switzerland,Use of alcohol,45-64,Total,2019,0.0,0.0
CH,Switzerland,Use of alcohol,15,Females,2019,0.0,0.0
CH,Switzerland,Use of alcohol,15,Males,2019,0.0,0.0
CH,Switzerland,Use of alcohol,15,Total,2019,0.0,0.0
CH,Switzerland,Use of alcohol,Total,Females,2019,44.0,0.0643049222495031
CH,Switzerland,Use of alcohol,Total,Males,2019,156.0,0.2279901788846018
CH,Switzerland,Use of alcohol,Total,Total,2019,200.0,0.292295101134105
CH,Switzerland,COVID-19,65,Females,2020,4324.0,5.626325582605754
CH,Switzerland,COVID-19,65,Males,2020,4704.0,6.120776026960561
CH,Switzerland,COVID-19,65,Total,2020,9028.0,11.747101609566316
CH,Switzerland,COVID-19,15-29,Females,2020,0.0,0.0
CH,Switzerland,COVID-19,15-29,Males,2020,1.0,0.001301185379881
CH,Switzerland,COVID-19,15-29,Total,2020,1.0,0.001301185379881
CH,Switzerland,COVID-19,30-44,Females,2020,5.0,0.0065059268994053
CH,Switzerland,COVID-19,30-44,Males,2020,9.0,0.0117106684189296
CH,Switzerland,COVID-19,30-44,Total,2020,14.0,0.018216595318335
CH,Switzerland,COVID-19,45-64,Females,2020,82.0,0.1066972011502478
CH,Switzerland,COVID-19,45-64,Males,2020,220.0,0.2862607835738358
CH,Switzerland,COVID-19,45-64,Total,2020,302.0,0.3929579847240836
CH,Switzerland,COVID-19,15,Females,2020,0.0,0.0
CH,Switzerland,COVID-19,15,Males,2020,2.0,0.0026023707597621
CH,Switzerland,COVID-19,15,Total,2020,2.0,0.0026023707597621
CH,Switzerland,COVID-19,Total,Females,2020,4411.0,5.7395287106554065
CH,Switzerland,COVID-19,Total,Males,2020,4936.0,6.42265103509297
CH,Switzerland,COVID-19,Total,Total,2020,9347.0,12.162179745748375
CH,Switzerland,Drug dependence,65,Females,2020,4.0,0.0052047415195242
CH,Switzerland,Drug dependence,65,Males,2020,2.0,0.0026023707597621
CH,Switzerland,Drug dependence,65,Total,2020,6.0,0.0078071122792864
CH,Switzerland,Drug dependence,15-29,Females,2020,0.0,0.0
CH,Switzerland,Drug dependence,15-29,Males,2020,6.0,0.0078071122792864
CH,Switzerland,Drug dependence,15-29,Total,2020,6.0,0.0078071122792864
CH,Switzerland,Drug dependence,30-44,Females,2020,3.0,0.0039035561396432
CH,Switzerland,Drug dependence,30-44,Males,2020,6.0,0.0078071122792864
CH,Switzerland,Drug dependence,30-44,Total,2020,9.0,0.0117106684189296
CH,Switzerland,Drug dependence,45-64,Females,2020,8.0,0.0104094830390485
CH,Switzerland,Drug dependence,45-64,Males,2020,32.0,0.0416379321561942
CH,Switzerland,Drug dependence,45-64,Total,2020,40.0,0.0520474151952428
CH,Switzerland,Drug dependence,15,Females,2020,0.0,0.0
CH,Switzerland,Drug dependence,15,Males,2020,0.0,0.0
CH,Switzerland,Drug dependence,15,Total,2020,0.0,0.0
CH,Switzerland,Drug dependence,Total,Females,2020,15.0,0.019517780698216
CH,Switzerland,Drug dependence,Total,Males,2020,46.0,0.0598545274745292
CH,Switzerland,Drug dependence,Total,Total,2020,61.0,0.0793723081727453
CH,Switzerland,Intentional self-harm,65,Females,2020,99.0,0.1288173526082261
CH,Switzerland,Intentional self-harm,65,Males,2020,242.0,0.3148868619312193
CH,Switzerland,Intentional self-harm,65,Total,2020,341.0,0.4437042145394455
CH,Switzerland,Intentional self-harm,15-29,Females,2020,41.0,0.0533486005751239
CH,Switzerland,Intentional self-harm,15-29,Males,2020,103.0,0.1340220941277504
CH,Switzerland,Intentional self-harm,15-29,Total,2020,144.0,0.1873706947028743
CH,Switzerland,Intentional self-harm,30-44,Females,2020,47.0,0.0611557128544103
CH,Switzerland,Intentional self-harm,30-44,Males,2020,115.0,0.1496363186863232
CH,Switzerland,Intentional self-harm,30-44,Total,2020,162.0,0.2107920315407336
CH,Switzerland,Intentional self-harm,45-64,Females,2020,101.0,0.1314197233679882
CH,Switzerland,Intentional self-harm,45-64,Males,2020,261.0,0.3396093841489597
CH,Switzerland,Intentional self-harm,45-64,Total,2020,362.0,0.4710291075169479
CH,Switzerland,Intentional self-harm,15,Females,2020,6.0,0.0078071122792864
CH,Switzerland,Intentional self-harm,15,Males,2020,1.0,0.001301185379881
CH,Switzerland,Intentional self-harm,15,Total,2020,7.0,0.0091082976591675
CH,Switzerland,Intentional self-harm,Total,Females,2020,294.0,0.382548501685035
CH,Switzerland,Intentional self-harm,Total,Males,2020,722.0,0.9394558442741338
CH,Switzerland,Intentional self-harm,Total,Total,2020,1016.0,1.3220043459591688
CH,Switzerland,Mental and behavioural disorders,65,Females,2020,3936.0,5.121465655211898
CH,Switzerland,Mental and behavioural disorders,65,Males,2020,1968.0,2.560732827605949
CH,Switzerland,Mental and behavioural disorders,65,Total,2020,5904.0,7.682198482817847
CH,Switzerland,Mental and behavioural disorders,15-29,Females,2020,8.0,0.0104094830390485
CH,Switzerland,Mental and behavioural disorders,15-29,Males,2020,8.0,0.0104094830390485
CH,Switzerland,Mental and behavioural disorders,15-29,Total,2020,16.0,0.0208189660780971
CH,Switzerland,Mental and behavioural disorders,30-44,Females,2020,26.0,0.0338308198769078
CH,Switzerland,Mental and behavioural disorders,30-44,Males,2020,33.0,0.0429391175360753
CH,Switzerland,Mental and behavioural disorders,30-44,Total,2020,59.0,0.0767699374129832
CH,Switzerland,Mental and behavioural disorders,45-64,Females,2020,104.0,0.1353232795076314
CH,Switzerland,Mental and behavioural disorders,45-64,Males,2020,160.0,0.2081896607809714
CH,Switzerland,Mental and behavioural disorders,45-64,Total,2020,264.0,0.3435129402886029
CH,Switzerland,Mental and behavioural disorders,15,Females,2020,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Males,2020,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Total,2020,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,Total,Females,2020,4074.0,5.301029237635486
CH,Switzerland,Mental and behavioural disorders,Total,Males,2020,2169.0,2.8222710889620446
CH,Switzerland,Mental and behavioural disorders,Total,Total,2020,6243.0,8.123300326597532
CH,Switzerland,Total,65,Females,2020,35500.0,46.19208098577804
CH,Switzerland,Total,65,Males,2020,31967.0,41.59499303865822
CH,Switzerland,Total,65,Total,2020,67467.0,87.78707402443627
CH,Switzerland,Total,15-29,Females,2020,123.0,0.1600458017253718
CH,Switzerland,Total,15-29,Males,2020,340.0,0.4424030291595643
CH,Switzerland,Total,15-29,Total,2020,463.0,0.6024488308849362
CH,Switzerland,Total,30-44,Females,2020,374.0,0.4866433320755208
CH,Switzerland,Total,30-44,Males,2020,628.0,0.817144418565313
CH,Switzerland,Total,30-44,Total,2020,1002.0,1.303787750640834
CH,Switzerland,Total,45-64,Females,2020,2731.0,3.553537272455207
CH,Switzerland,Total,45-64,Males,2020,4733.0,6.158510402977113
CH,Switzerland,Total,45-64,Total,2020,7464.0,9.712047675432318
CH,Switzerland,Total,15,Females,2020,203.0,0.2641406321158576
CH,Switzerland,Total,15,Males,2020,254.0,0.3305010864897922
CH,Switzerland,Total,15,Total,2020,457.0,0.5946417186056497
CH,Switzerland,Total,Total,Females,2020,38931.0,50.65644802415
CH,Switzerland,Total,Total,Males,2020,37922.0,49.34355197585
CH,Switzerland,Total,Total,Total,2020,76853.0,100.0
CH,Switzerland,Use of alcohol,65,Females,2020,30.0,0.0390355613964321
CH,Switzerland,Use of alcohol,65,Males,2020,67.0,0.0871794204520318
CH,Switzerland,Use of alcohol,65,Total,2020,97.0,0.1262149818484639
CH,Switzerland,Use of alcohol,15-29,Females,2020,0.0,0.0
CH,Switzerland,Use of alcohol,15-29,Males,2020,0.0,0.0
CH,Switzerland,Use of alcohol,15-29,Total,2020,0.0,0.0
CH,Switzerland,Use of alcohol,30-44,Females,2020,4.0,0.0052047415195242
CH,Switzerland,Use of alcohol,30-44,Males,2020,5.0,0.0065059268994053
CH,Switzerland,Use of alcohol,30-44,Total,2020,9.0,0.0117106684189296
CH,Switzerland,Use of alcohol,45-64,Females,2020,24.0,0.0312284491171457
CH,Switzerland,Use of alcohol,45-64,Males,2020,52.0,0.0676616397538157
CH,Switzerland,Use of alcohol,45-64,Total,2020,76.0,0.0988900888709614
CH,Switzerland,Use of alcohol,15,Females,2020,0.0,0.0
CH,Switzerland,Use of alcohol,15,Males,2020,0.0,0.0
CH,Switzerland,Use of alcohol,15,Total,2020,0.0,0.0
CH,Switzerland,Use of alcohol,Total,Females,2020,58.0,0.0754687520331021
CH,Switzerland,Use of alcohol,Total,Males,2020,124.0,0.1613469871052529
CH,Switzerland,Use of alcohol,Total,Total,2020,182.0,0.236815739138355
CH,Switzerland,COVID-19,65,Females,2021,2672.0,3.718962253646587
CH,Switzerland,COVID-19,65,Males,2021,2890.0,4.022380581227035
CH,Switzerland,COVID-19,65,Total,2021,5562.0,7.741342834873623
CH,Switzerland,COVID-19,15-29,Females,2021,2.0,0.0027836543814719
CH,Switzerland,COVID-19,15-29,Males,2021,4.0,0.0055673087629439
CH,Switzerland,COVID-19,15-29,Total,2021,6.0,0.0083509631444159
CH,Switzerland,COVID-19,30-44,Females,2021,14.0,0.0194855806703039
CH,Switzerland,COVID-19,30-44,Males,2021,14.0,0.0194855806703039
CH,Switzerland,COVID-19,30-44,Total,2021,28.0,0.0389711613406079
CH,Switzerland,COVID-19,45-64,Females,2021,142.0,0.1976394610845117
CH,Switzerland,COVID-19,45-64,Males,2021,296.0,0.4119808484578554
CH,Switzerland,COVID-19,45-64,Total,2021,438.0,0.6096203095423672
CH,Switzerland,COVID-19,15,Females,2021,0.0,0.0
CH,Switzerland,COVID-19,15,Males,2021,0.0,0.0
CH,Switzerland,COVID-19,15,Total,2021,0.0,0.0
CH,Switzerland,COVID-19,Total,Females,2021,2830.0,3.938870949782875
CH,Switzerland,COVID-19,Total,Males,2021,3204.0,4.459414319118139
CH,Switzerland,COVID-19,Total,Total,2021,6034.0,8.398285268901013
CH,Switzerland,Drug dependence,65,Females,2021,5.0,0.0069591359536799
CH,Switzerland,Drug dependence,65,Males,2021,6.0,0.0083509631444159
CH,Switzerland,Drug dependence,65,Total,2021,11.0,0.0153100990980959
CH,Switzerland,Drug dependence,15-29,Females,2021,1.0,0.0013918271907359
CH,Switzerland,Drug dependence,15-29,Males,2021,7.0,0.0097427903351519
CH,Switzerland,Drug dependence,15-29,Total,2021,8.0,0.0111346175258879
CH,Switzerland,Drug dependence,30-44,Females,2021,5.0,0.0069591359536799
CH,Switzerland,Drug dependence,30-44,Males,2021,14.0,0.0194855806703039
CH,Switzerland,Drug dependence,30-44,Total,2021,19.0,0.0264447166239839
CH,Switzerland,Drug dependence,45-64,Females,2021,10.0,0.0139182719073599
CH,Switzerland,Drug dependence,45-64,Males,2021,34.0,0.0473221244850239
CH,Switzerland,Drug dependence,45-64,Total,2021,44.0,0.0612403963923839
CH,Switzerland,Drug dependence,15,Females,2021,0.0,0.0
CH,Switzerland,Drug dependence,15,Males,2021,0.0,0.0
CH,Switzerland,Drug dependence,15,Total,2021,0.0,0.0
CH,Switzerland,Drug dependence,Total,Females,2021,21.0,0.0292283710054559
CH,Switzerland,Drug dependence,Total,Males,2021,61.0,0.0849014586348958
CH,Switzerland,Drug dependence,Total,Total,2021,82.0,0.1141298296403518
CH,Switzerland,Intentional self-harm,65,Females,2021,87.0,0.1210889655940318
CH,Switzerland,Intentional self-harm,65,Males,2021,258.0,0.3590914152098875
CH,Switzerland,Intentional self-harm,65,Total,2021,345.0,0.4801803808039194
CH,Switzerland,Intentional self-harm,15-29,Females,2021,37.0,0.0514976060572319
CH,Switzerland,Intentional self-harm,15-29,Males,2021,90.0,0.1252644471662398
CH,Switzerland,Intentional self-harm,15-29,Total,2021,127.0,0.1767620532234717
CH,Switzerland,Intentional self-harm,30-44,Females,2021,44.0,0.0612403963923839
CH,Switzerland,Intentional self-harm,30-44,Males,2021,118.0,0.1642356085068478
CH,Switzerland,Intentional self-harm,30-44,Total,2021,162.0,0.2254760048992317
CH,Switzerland,Intentional self-harm,45-64,Females,2021,121.0,0.1684110900790557
CH,Switzerland,Intentional self-harm,45-64,Males,2021,278.0,0.3869279590246074
CH,Switzerland,Intentional self-harm,45-64,Total,2021,399.0,0.5553390491036634
CH,Switzerland,Intentional self-harm,15,Females,2021,3.0,0.0041754815722079
CH,Switzerland,Intentional self-harm,15,Males,2021,4.0,0.0055673087629439
CH,Switzerland,Intentional self-harm,15,Total,2021,7.0,0.0097427903351519
CH,Switzerland,Intentional self-harm,Total,Females,2021,292.0,0.4064135396949115
CH,Switzerland,Intentional self-harm,Total,Males,2021,748.0,1.0410867386705267
CH,Switzerland,Intentional self-harm,Total,Total,2021,1040.0,1.4475002783654385
CH,Switzerland,Mental and behavioural disorders,65,Females,2021,3606.0,5.01892884979401
CH,Switzerland,Mental and behavioural disorders,65,Males,2021,1785.0,2.484411535463757
CH,Switzerland,Mental and behavioural disorders,65,Total,2021,5391.0,7.503340385257766
CH,Switzerland,Mental and behavioural disorders,15-29,Females,2021,1.0,0.0013918271907359
CH,Switzerland,Mental and behavioural disorders,15-29,Males,2021,9.0,0.0125264447166239
CH,Switzerland,Mental and behavioural disorders,15-29,Total,2021,10.0,0.0139182719073599
CH,Switzerland,Mental and behavioural disorders,30-44,Females,2021,15.0,0.0208774078610399
CH,Switzerland,Mental and behavioural disorders,30-44,Males,2021,48.0,0.0668077051553279
CH,Switzerland,Mental and behavioural disorders,30-44,Total,2021,63.0,0.0876851130163678
CH,Switzerland,Mental and behavioural disorders,45-64,Females,2021,87.0,0.1210889655940318
CH,Switzerland,Mental and behavioural disorders,45-64,Males,2021,221.0,0.3075938091526556
CH,Switzerland,Mental and behavioural disorders,45-64,Total,2021,308.0,0.4286827747466875
CH,Switzerland,Mental and behavioural disorders,15,Females,2021,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Males,2021,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,15,Total,2021,0.0,0.0
CH,Switzerland,Mental and behavioural disorders,Total,Females,2021,3709.0,5.162287050439818
CH,Switzerland,Mental and behavioural disorders,Total,Males,2021,2063.0,2.8713394944883643
CH,Switzerland,Mental and behavioural disorders,Total,Total,2021,5772.0,8.033626544928183
CH,Switzerland,Total,65,Females,2021,32998.0,45.92751363990647
CH,Switzerland,Total,65,Males,2021,29313.0,40.79863044204431
CH,Switzerland,Total,65,Total,2021,62311.0,86.72614408195078
CH,Switzerland,Total,15-29,Females,2021,126.0,0.1753702260327357
CH,Switzerland,Total,15-29,Males,2021,336.0,0.4676539360872954
CH,Switzerland,Total,15-29,Total,2021,462.0,0.6430241621200311
CH,Switzerland,Total,30-44,Females,2021,345.0,0.4801803808039194
CH,Switzerland,Total,30-44,Males,2021,683.0,0.9506179712726868
CH,Switzerland,Total,30-44,Total,2021,1028.0,1.430798352076606
CH,Switzerland,Total,45-64,Females,2021,2803.0,3.901291615633003
CH,Switzerland,Total,45-64,Males,2021,4837.0,6.732268121590024
CH,Switzerland,Total,45-64,Total,2021,7640.0,10.633559737223026
CH,Switzerland,Total,15,Females,2021,180.0,0.2505288943324796
CH,Switzerland,Total,15,Males,2021,227.0,0.3159447722970716
CH,Switzerland,Total,15,Total,2021,407.0,0.5664736666295512
CH,Switzerland,Total,Total,Females,2021,36452.0,50.73488475670861
CH,Switzerland,Total,Total,Males,2021,35396.0,49.26511524329139
CH,Switzerland,Total,Total,Total,2021,71848.0,100.0
CH,Switzerland,Use of alcohol,65,Females,2021,28.0,0.0389711613406079
CH,Switzerland,Use of alcohol,65,Males,2021,81.0,0.1127380024496158
CH,Switzerland,Use of alcohol,65,Total,2021,109.0,0.1517091637902238
CH,Switzerland,Use of alcohol,15-29,Females,2021,0.0,0.0
