sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Czechia,,,,,10372.0,24364.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Germany,,,,,38583.0,70932.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Denmark,,,,,1052.0,1457.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Estonia,,,,,201.0,1760.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Greece,,,,,5016.0,16279.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Spain,,,,,60284.0,39320.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,,,397384.0,555104.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Finland,,,,,523.0,942.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,France,,,,,59797.0,60131.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Croatia,,,,,4470.0,8498.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Hungary,,,,,8793.0,24529.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Ireland,,,,,1872.0,3159.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Iceland,,,,,30.0,5.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Italy,,,,,73727.0,63274.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Liechtenstein,,,,,40.0,18.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Lithuania,,,,,2253.0,6968.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Luxembourg,,,,,456.0,414.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Latvia,,,,,697.0,4350.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Malta,,,,,191.0,208.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Netherlands,,,,,17524.0,19371.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Norway,,,,,413.0,830.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Poland,,,,,40042.0,88755.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Portugal,,,,,7004.0,12944.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Romania,,,,,16964.0,41184.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Serbia,,,,,8869.0,26470.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Sweden,,,,,9118.0,5286.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Slovenia,,,,,3399.0,2930.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Slovakia,,,,,3733.0,14273.0,,
Total,Total,"COVID-19, virus identified",All deaths of residents in or outside their home country,Türkiye,,,,,22279.0,65386.0,,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Austria,,,,,269.0,183.0,5.0,4.0
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Belgium,,,,,5070.0,1645.0,1694.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Bulgaria,,,,,632.0,616.0,175.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Switzerland,,,,,169.0,51.0,26.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Cyprus,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Czechia,,,,,173.0,689.0,74.0,26.0
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Germany,,,,,1254.0,576.0,328.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Denmark,,,,,23.0,23.0,41.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Estonia,,,,,2.0,9.0,18.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Greece,,,,,7.0,12.0,8.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Spain,,,,,14481.0,595.0,66.0,7.0
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,European Union - 27 countries (from 2020),,,,,41396.0,7919.0,,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Finland,,,,,30.0,5.0,98.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,France,,,,,9533.0,799.0,311.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Metropolitan France,,,,,9486.0,752.0,294.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Croatia,,,,,11.0,36.0,0.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Hungary,,,,,175.0,227.0,39.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Ireland,,,,,57.0,11.0,0.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Iceland,,,,,1.0,0.0,0.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Italy,,,,,4758.0,405.0,169.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Liechtenstein,,,,,0.0,0.0,0.0,0.0
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Lithuania,,,,,4.0,16.0,3.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Luxembourg,,,,,21.0,14.0,37.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Latvia,,,,,3.0,9.0,,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Malta,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Netherlands,,,,,2685.0,301.0,85.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Norway,,,,,1.0,0.0,,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Poland,,,,,1428.0,1423.0,320.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Portugal,,,,,116.0,26.0,,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Romania,,,,,233.0,34.0,,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Serbia,,,,,1490.0,1281.0,187.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Sweden,,,,,431.0,37.0,18.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Slovenia,,,,,0.0,156.0,149.0,
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Slovakia,,,,,0.0,72.0,22.0,3.0
Total,Total,"COVID-19, virus not identified",All deaths reported in the country,Türkiye,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Austria,,,,,267.0,180.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Belgium,,,,,5040.0,1638.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Bulgaria,,,,,632.0,617.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Switzerland,,,,,168.0,50.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Cyprus,,,,,0.0,0.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Czechia,,,,,173.0,688.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Germany,,,,,1254.0,574.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Denmark,,,,,23.0,23.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Estonia,,,,,2.0,9.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Greece,,,,,7.0,11.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Spain,,,,,14473.0,594.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,,,41339.0,7898.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Finland,,,,,30.0,5.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,France,,,,,9531.0,796.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Croatia,,,,,11.0,36.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Hungary,,,,,175.0,227.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Ireland,,,,,57.0,11.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Iceland,,,,,1.0,0.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Italy,,,,,4744.0,401.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Liechtenstein,,,,,0.0,1.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Lithuania,,,,,4.0,16.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Luxembourg,,,,,21.0,13.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Latvia,,,,,3.0,9.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Malta,,,,,0.0,0.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Netherlands,,,,,2682.0,300.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Norway,,,,,1.0,0.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Poland,,,,,1427.0,1424.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Portugal,,,,,117.0,28.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Romania,,,,,235.0,36.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Serbia,,,,,1490.0,1281.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Sweden,,,,,431.0,36.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Slovenia,,,,,0.0,153.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Slovakia,,,,,0.0,73.0,,
Total,Total,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Türkiye,,,,,0.0,0.0,,
Total,Total,"COVID-19, other",All deaths reported in the country,Austria,,,,,0.0,7.0,4.0,0.0
Total,Total,"COVID-19, other",All deaths reported in the country,Belgium,,,,,2.0,40.0,14.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Bulgaria,,,,,0.0,0.0,7.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Switzerland,,,,,0.0,19.0,6.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Cyprus,,,,,0.0,2.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Czechia,,,,,0.0,419.0,96.0,13.0
Total,Total,"COVID-19, other",All deaths reported in the country,Germany,,,,,0.0,1062.0,634.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Denmark,,,,,0.0,2.0,4.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Estonia,,,,,0.0,2.0,1.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Greece,,,,,0.0,4.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Spain,,,,,0.0,62.0,26.0,6.0
Total,Total,"COVID-19, other",All deaths reported in the country,European Union - 27 countries (from 2020),,,,,11.0,4424.0,,
Total,Total,"COVID-19, other",All deaths reported in the country,Finland,,,,,0.0,8.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,France,,,,,0.0,45.0,17.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Metropolitan France,,,,,0.0,45.0,17.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Croatia,,,,,0.0,3.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Hungary,,,,,2.0,17.0,298.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Ireland,,,,,0.0,2.0,1.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Iceland,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Italy,,,,,7.0,44.0,21.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Liechtenstein,,,,,0.0,0.0,0.0,0.0
Total,Total,"COVID-19, other",All deaths reported in the country,Lithuania,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Luxembourg,,,,,0.0,1.0,2.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Latvia,,,,,0.0,4.0,,
Total,Total,"COVID-19, other",All deaths reported in the country,Malta,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Netherlands,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Norway,,,,,1.0,36.0,,
Total,Total,"COVID-19, other",All deaths reported in the country,Poland,,,,,0.0,2660.0,1181.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Portugal,,,,,0.0,1.0,,
Total,Total,"COVID-19, other",All deaths reported in the country,Romania,,,,,0.0,0.0,,
Total,Total,"COVID-19, other",All deaths reported in the country,Serbia,,,,,0.0,9.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Sweden,,,,,0.0,15.0,4.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Slovenia,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, other",All deaths reported in the country,Slovakia,,,,,0.0,24.0,74.0,14.0
Total,Total,"COVID-19, other",All deaths reported in the country,Türkiye,,,,,0.0,0.0,0.0,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Austria,,,,,0.0,7.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Belgium,,,,,2.0,40.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Bulgaria,,,,,0.0,2.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Switzerland,,,,,0.0,19.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Cyprus,,,,,0.0,2.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Czechia,,,,,0.0,415.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Germany,,,,,0.0,1054.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Denmark,,,,,0.0,2.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Estonia,,,,,0.0,2.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Greece,,,,,0.0,4.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Spain,,,,,0.0,62.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,,,11.0,4415.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Finland,,,,,0.0,8.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,France,,,,,0.0,45.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Croatia,,,,,0.0,2.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Hungary,,,,,2.0,17.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Ireland,,,,,0.0,2.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Iceland,,,,,0.0,0.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Italy,,,,,7.0,44.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Liechtenstein,,,,,0.0,0.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Lithuania,,,,,0.0,0.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Luxembourg,,,,,0.0,1.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Latvia,,,,,0.0,4.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Malta,,,,,0.0,0.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Netherlands,,,,,0.0,1.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Norway,,,,,1.0,36.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Poland,,,,,0.0,2654.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Portugal,,,,,0.0,1.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Romania,,,,,0.0,6.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Serbia,,,,,0.0,10.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Sweden,,,,,0.0,15.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Slovenia,,,,,0.0,1.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Slovakia,,,,,0.0,24.0,,
Total,Total,"COVID-19, other",All deaths of residents in or outside their home country,Türkiye,,,,,0.0,0.0,,
Total,Total,Intentional self-harm,All deaths reported in the country,Austria,1232.0,1261.0,1228.0,1160.0,1103.0,1129.0,1314.0,1345.0
Total,Total,Intentional self-harm,All deaths reported in the country,Belgium,1946.0,1725.0,1822.0,1761.0,1767.0,1674.0,1796.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Bulgaria,664.0,700.0,641.0,574.0,587.0,556.0,432.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Switzerland,1061.0,1080.0,1047.0,1056.0,1016.0,1040.0,994.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Cyprus,36.0,38.0,43.0,39.0,31.0,26.0,40.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Czechia,1348.0,1429.0,1380.0,1219.0,1250.0,1256.0,1335.0,1271.0
Total,Total,Intentional self-harm,All deaths reported in the country,Germany,9907.0,9296.0,9479.0,9104.0,9298.0,9290.0,10224.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Denmark,580.0,589.0,590.0,612.0,581.0,553.0,579.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Estonia,187.0,227.0,194.0,195.0,217.0,189.0,196.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Greece,485.0,523.0,567.0,530.0,464.0,467.0,516.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Spain,3569.0,3680.0,3539.0,3671.0,3947.0,4005.0,4228.0,4118.0
Total,Total,Intentional self-harm,All deaths reported in the country,European Union - 27 countries (from 2020),48889.0,47980.0,48207.0,47055.0,47556.0,47593.0,,
Total,Total,Intentional self-harm,All deaths reported in the country,European Union - 28 countries (2013-2020),53534.0,52784.0,53579.0,,,,,
Total,Total,Intentional self-harm,All deaths reported in the country,Finland,792.0,825.0,807.0,745.0,726.0,748.0,748.0,
Total,Total,Intentional self-harm,All deaths reported in the country,France,8603.0,8389.0,8914.0,8861.0,9027.0,8987.0,9237.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Metropolitan France,8448.0,8246.0,8748.0,8669.0,8851.0,8822.0,9087.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Croatia,693.0,636.0,682.0,584.0,563.0,590.0,556.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Hungary,1762.0,1634.0,1656.0,1550.0,1706.0,1561.0,1647.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Ireland,437.0,383.0,437.0,390.0,465.0,449.0,436.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Iceland,40.0,34.0,34.0,38.0,47.0,37.0,34.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Italy,3868.0,3940.0,3788.0,3725.0,3712.0,3852.0,3906.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Liechtenstein,3.0,6.0,4.0,8.0,5.0,1.0,1.0,1.0
Total,Total,Intentional self-harm,All deaths reported in the country,Lithuania,822.0,753.0,684.0,661.0,613.0,569.0,533.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Luxembourg,45.0,56.0,51.0,70.0,61.0,36.0,53.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Latvia,365.0,355.0,300.0,288.0,299.0,254.0,,
Total,Total,Intentional self-harm,All deaths reported in the country,Malta,26.0,26.0,25.0,22.0,21.0,37.0,30.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Netherlands,1957.0,2004.0,1915.0,1895.0,1911.0,1960.0,2010.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Norway,627.0,603.0,681.0,666.0,650.0,657.0,,
Total,Total,Intentional self-harm,All deaths reported in the country,Poland,4688.0,4503.0,4462.0,4597.0,4590.0,4607.0,4452.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Portugal,981.0,1062.0,996.0,992.0,945.0,934.0,,
Total,Total,Intentional self-harm,All deaths reported in the country,Romania,1974.0,1931.0,1943.0,1744.0,1734.0,1783.0,,
Total,Total,Intentional self-harm,All deaths reported in the country,Serbia,962.0,1005.0,949.0,941.0,895.0,883.0,770.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Sweden,1155.0,1218.0,1289.0,1301.0,1201.0,1252.0,1295.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Slovenia,377.0,418.0,359.0,397.0,375.0,438.0,407.0,
Total,Total,Intentional self-harm,All deaths reported in the country,Slovakia,390.0,377.0,416.0,368.0,362.0,391.0,386.0,345.0
Total,Total,Intentional self-harm,All deaths reported in the country,Türkiye,1856.0,2730.0,3339.0,3404.0,3705.0,4187.0,4224.0,
Total,Total,Intentional self-harm,All deaths reported in the country,United Kingdom,4645.0,4804.0,5372.0,,,,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Austria,1210.0,1235.0,1223.0,1125.0,1078.0,1105.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Belgium,1918.0,1742.0,1813.0,1743.0,1749.0,1654.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Bulgaria,667.0,702.0,642.0,576.0,587.0,561.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Switzerland,1026.0,1052.0,1022.0,1033.0,987.0,1014.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Cyprus,33.0,35.0,41.0,38.0,31.0,23.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Czechia,1322.0,1400.0,1356.0,1196.0,1234.0,1225.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Germany,9917.0,9317.0,9441.0,9091.0,9264.0,9279.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Denmark,569.0,590.0,589.0,606.0,580.0,554.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Estonia,187.0,229.0,199.0,197.0,218.0,187.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Greece,481.0,511.0,551.0,516.0,456.0,465.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Spain,3545.0,3639.0,3509.0,3635.0,3928.0,3976.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),48712.0,47789.0,47939.0,46758.0,47323.0,47346.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),53354.0,52593.0,53312.0,,,,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Finland,782.0,823.0,797.0,740.0,715.0,744.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,France,8608.0,8382.0,8885.0,8865.0,9014.0,8971.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Croatia,685.0,637.0,678.0,582.0,558.0,583.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Hungary,1760.0,1631.0,1645.0,1543.0,1692.0,1554.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Ireland,435.0,387.0,440.0,389.0,467.0,451.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Iceland,41.0,34.0,35.0,39.0,47.0,37.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Italy,3802.0,3860.0,3707.0,3657.0,3659.0,3804.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Liechtenstein,6.0,6.0,8.0,10.0,6.0,2.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Lithuania,821.0,754.0,687.0,654.0,612.0,566.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Luxembourg,50.0,55.0,53.0,69.0,61.0,38.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Latvia,369.0,356.0,305.0,293.0,302.0,257.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Malta,24.0,25.0,22.0,21.0,21.0,35.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Netherlands,1910.0,1931.0,1845.0,1825.0,1835.0,1874.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Norway,619.0,602.0,675.0,652.0,637.0,645.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Poland,4721.0,4538.0,4500.0,4618.0,4609.0,4639.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Portugal,977.0,1051.0,990.0,974.0,942.0,930.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Romania,1992.0,1960.0,1968.0,1756.0,1760.0,1798.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Serbia,963.0,1007.0,950.0,942.0,898.0,886.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Sweden,1140.0,1194.0,1268.0,1283.0,1206.0,1236.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Slovenia,379.0,416.0,359.0,393.0,373.0,435.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Slovakia,408.0,389.0,426.0,373.0,372.0,402.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,Türkiye,1830.0,2675.0,3340.0,3408.0,3712.0,4188.0,,
Total,Total,Intentional self-harm,All deaths of residents in or outside their home country,United Kingdom,4642.0,4804.0,5373.0,,,,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Austria,23.0,14.0,27.0,25.0,20.0,23.0,21.0,16.0
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Belgium,18.0,11.0,15.0,6.0,13.0,13.0,17.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Bulgaria,2.0,0.0,1.0,0.0,0.0,2.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Switzerland,8.0,11.0,16.0,10.0,11.0,9.0,13.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Cyprus,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Czechia,5.0,4.0,6.0,2.0,2.0,2.0,5.0,5.0
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Germany,121.0,108.0,103.0,90.0,110.0,125.0,113.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Denmark,5.0,5.0,2.0,5.0,1.0,1.0,5.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Estonia,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Greece,3.0,4.0,6.0,5.0,3.0,9.0,8.0,
